id_estado,estado,id_municipio,municipio,confirmado,muerto,recuperado,activo,sospechoso,negativo,latitud,longitud
16,MICHOACÁN DE OCAMPO,33,GABRIEL ZAMORA,2.0,0.0,0,2.0,0.0,11.0,19.15885065,-102.00713809999999
16,MICHOACÁN DE OCAMPO,34,HIDALGO,10.0,0.0,0,10.0,7.0,42.0,19.61271257,-100.6778737
16,MICHOACÁN DE OCAMPO,35,LA HUACANA,3.0,1.0,0,2.0,1.0,21.0,18.84206264,-101.92113540000001
16,MICHOACÁN DE OCAMPO,36,HUANDACAREO,5.0,0.0,0,5.0,0.0,39.0,19.996134299999998,-101.2777664
16,MICHOACÁN DE OCAMPO,37,HUANIQUEO,0.0,0.0,0,0.0,0.0,6.0,19.89196205,-101.49648
16,MICHOACÁN DE OCAMPO,38,HUETAMO,7.0,2.0,0,5.0,9.0,23.0,18.65395221,-101.105048
16,MICHOACÁN DE OCAMPO,39,HUIRAMBA,1.0,0.0,0,1.0,0.0,1.0,19.52154787,-101.4570627
16,MICHOACÁN DE OCAMPO,40,INDAPARAPEO,0.0,0.0,0,0.0,5.0,37.0,19.76604446,-100.9421636
16,MICHOACÁN DE OCAMPO,41,IRIMBO,3.0,1.0,0,2.0,0.0,7.0,19.71681391,-100.4680013
16,MICHOACÁN DE OCAMPO,42,IXTLÁN,2.0,0.0,0,2.0,0.0,20.0,20.15137607,-102.4057198
16,MICHOACÁN DE OCAMPO,43,JACONA,6.0,0.0,0,6.0,2.0,33.0,19.93494877,-102.3160036
16,MICHOACÁN DE OCAMPO,44,JIMÉNEZ,0.0,0.0,0,0.0,1.0,3.0,19.92683542,-101.70438829999999
16,MICHOACÁN DE OCAMPO,45,JIQUILPAN,1.0,1.0,0,0.0,1.0,9.0,19.9775115,-102.75341379999999
16,MICHOACÁN DE OCAMPO,46,JUÁREZ,15.0,1.0,0,14.0,5.0,14.0,19.29282759,-100.46017640000001
16,MICHOACÁN DE OCAMPO,47,JUNGAPEO,2.0,0.0,0,2.0,3.0,5.0,19.43336239,-100.5186892
16,MICHOACÁN DE OCAMPO,48,LAGUNILLAS,0.0,0.0,0,0.0,0.0,1.0,19.57800629,-101.4111948
16,MICHOACÁN DE OCAMPO,49,MADERO,1.0,1.0,0,0.0,0.0,0.0,19.34253372,-101.170216
16,MICHOACÁN DE OCAMPO,50,MARAVATÍO,17.0,0.0,0,17.0,14.0,91.0,19.88946667,-100.4289502
16,MICHOACÁN DE OCAMPO,51,MARCOS CASTELLANOS,0.0,0.0,0,0.0,0.0,2.0,20.04484161,-102.9678365
16,MICHOACÁN DE OCAMPO,52,LÁZARO CÁRDENAS,723.0,43.0,0,680.0,238.0,695.0,18.08858313,-102.3751127
16,MICHOACÁN DE OCAMPO,53,MORELIA,134.0,14.0,0,120.0,90.0,654.0,19.66666163,-101.27913819999999
16,MICHOACÁN DE OCAMPO,54,MORELOS,0.0,0.0,0,0.0,1.0,10.0,19.98983652,-101.4429912
16,MICHOACÁN DE OCAMPO,55,MÚGICA,14.0,1.0,0,13.0,10.0,26.0,18.97114294,-102.12380440000001
16,MICHOACÁN DE OCAMPO,56,NAHUATZEN,1.0,0.0,0,1.0,0.0,9.0,19.64520129,-101.87954509999999
16,MICHOACÁN DE OCAMPO,57,NOCUPÉTARO,1.0,0.0,0,1.0,1.0,3.0,19.09353221,-101.21593299999999
16,MICHOACÁN DE OCAMPO,58,NUEVO PARANGARICUTIRO,1.0,1.0,0,0.0,0.0,3.0,19.408253,-102.1957278
16,MICHOACÁN DE OCAMPO,59,NUEVO URECHO,2.0,2.0,0,0.0,0.0,0.0,19.15915354,-101.86368540000001
16,MICHOACÁN DE OCAMPO,60,NUMARÁN,1.0,0.0,0,1.0,0.0,12.0,20.25069142,-101.9597552
16,MICHOACÁN DE OCAMPO,61,OCAMPO,2.0,2.0,0,0.0,1.0,2.0,19.57718636,-100.3327696
16,MICHOACÁN DE OCAMPO,62,PAJACUARÁN,0.0,0.0,0,0.0,2.0,1.0,20.14516945,-102.5257347
16,MICHOACÁN DE OCAMPO,63,PANINDÍCUARO,2.0,1.0,0,1.0,0.0,0.0,20.00175946,-101.78165059999999
16,MICHOACÁN DE OCAMPO,64,PARÁCUARO,4.0,1.0,0,3.0,1.0,5.0,19.06215722,-102.2122673
16,MICHOACÁN DE OCAMPO,65,PARACHO,3.0,0.0,0,3.0,1.0,8.0,19.65413944,-102.0710568
16,MICHOACÁN DE OCAMPO,66,PÁTZCUARO,14.0,1.0,0,13.0,2.0,33.0,19.49451218,-101.5990241
16,MICHOACÁN DE OCAMPO,67,PENJAMILLO,0.0,0.0,0,0.0,1.0,4.0,20.10387545,-101.89559799999999
16,MICHOACÁN DE OCAMPO,68,PERIBÁN,0.0,0.0,0,0.0,1.0,7.0,19.49530453,-102.4526073
16,MICHOACÁN DE OCAMPO,69,LA PIEDAD,22.0,3.0,0,19.0,13.0,110.0,20.30560185,-102.0723107
16,MICHOACÁN DE OCAMPO,70,PURÉPERO,0.0,0.0,0,0.0,2.0,0.0,19.91072884,-101.99201579999999
16,MICHOACÁN DE OCAMPO,71,PURUÁNDIRO,2.0,0.0,0,2.0,2.0,30.0,20.11576629,-101.5280123
16,MICHOACÁN DE OCAMPO,72,QUERÉNDARO,1.0,0.0,0,1.0,26.0,24.0,19.72652045,-100.84678029999999
16,MICHOACÁN DE OCAMPO,73,QUIROGA,0.0,0.0,0,0.0,0.0,4.0,19.69518517,-101.53866529999999
16,MICHOACÁN DE OCAMPO,74,COJUMATLÁN DE RÉGULES,0.0,0.0,0,0.0,1.0,0.0,20.11195556,-102.8792287
16,MICHOACÁN DE OCAMPO,75,LOS REYES,0.0,0.0,0,0.0,0.0,31.0,19.65288135,-102.39532209999999
16,MICHOACÁN DE OCAMPO,76,SAHUAYO,4.0,1.0,0,3.0,6.0,19.0,20.05514443,-102.76629709999999
16,MICHOACÁN DE OCAMPO,77,SAN LUCAS,5.0,0.0,0,5.0,6.0,5.0,18.567402899999998,-100.76291529999999
16,MICHOACÁN DE OCAMPO,78,SANTA ANA MAYA,10.0,0.0,0,10.0,5.0,53.0,20.03926078,-101.03889000000001
16,MICHOACÁN DE OCAMPO,79,SALVADOR ESCALANTE,2.0,0.0,0,2.0,0.0,7.0,19.38123454,-101.6880863
16,MICHOACÁN DE OCAMPO,80,SENGUIO,0.0,0.0,0,0.0,0.0,3.0,19.74619205,-100.3423339
16,MICHOACÁN DE OCAMPO,81,SUSUPUATO,6.0,0.0,0,6.0,0.0,3.0,19.19125112,-100.4068554
16,MICHOACÁN DE OCAMPO,82,TACÁMBARO,4.0,2.0,0,2.0,1.0,24.0,19.25489408,-101.4520161
16,MICHOACÁN DE OCAMPO,83,TANCÍTARO,1.0,0.0,0,1.0,1.0,5.0,19.33120059,-102.34701650000001
16,MICHOACÁN DE OCAMPO,84,TANGAMANDAPIO,1.0,0.0,0,1.0,0.0,6.0,19.89027175,-102.4536428
16,MICHOACÁN DE OCAMPO,85,TANGANCÍCUARO,0.0,0.0,0,0.0,1.0,7.0,19.87262677,-102.2486653
16,MICHOACÁN DE OCAMPO,86,TANHUATO,2.0,0.0,0,2.0,0.0,14.0,20.25925754,-102.3417862
16,MICHOACÁN DE OCAMPO,87,TARETAN,1.0,0.0,0,1.0,0.0,9.0,19.3293167,-101.8951046
16,MICHOACÁN DE OCAMPO,88,TARÍMBARO,2.0,0.0,0,2.0,1.0,37.0,19.81645171,-101.1575321
16,MICHOACÁN DE OCAMPO,89,TEPALCATEPEC,0.0,0.0,0,0.0,2.0,8.0,19.06827633,-102.8583285
16,MICHOACÁN DE OCAMPO,90,TINGAMBATO,0.0,0.0,0,0.0,0.0,7.0,19.51390295,-101.8506511
16,MICHOACÁN DE OCAMPO,91,TINGÜINDÍN,0.0,0.0,0,0.0,0.0,4.0,19.78675636,-102.50042890000002
16,MICHOACÁN DE OCAMPO,92,TIQUICHEO DE NICOLÁS ROMERO,0.0,0.0,0,0.0,1.0,0.0,19.05732865,-100.79542990000002
16,MICHOACÁN DE OCAMPO,93,TLALPUJAHUA,9.0,0.0,0,9.0,12.0,10.0,19.77990209,-100.20658159999999
16,MICHOACÁN DE OCAMPO,94,TLAZAZALCA,0.0,0.0,0,0.0,1.0,6.0,20.00593005,-102.06087959999999
16,MICHOACÁN DE OCAMPO,95,TOCUMBO,0.0,0.0,0,0.0,1.0,3.0,19.64646228,-102.5936818
16,MICHOACÁN DE OCAMPO,96,TUMBISCATÍO,0.0,0.0,0,0.0,0.0,1.0,18.55037149,-102.5099927
16,MICHOACÁN DE OCAMPO,97,TURICATO,0.0,0.0,0,0.0,0.0,4.0,18.93219709,-101.4221488
16,MICHOACÁN DE OCAMPO,98,TUXPAN,8.0,0.0,0,8.0,6.0,11.0,19.56834278,-100.4878772
16,MICHOACÁN DE OCAMPO,99,TUZANTLA,4.0,0.0,0,4.0,1.0,10.0,19.22190652,-100.6179638
16,MICHOACÁN DE OCAMPO,100,TZINTZUNTZAN,8.0,2.0,0,6.0,0.0,10.0,19.60995534,-101.5495275
16,MICHOACÁN DE OCAMPO,101,TZITZIO,0.0,0.0,0,0.0,1.0,19.0,19.43172451,-100.9140338
16,MICHOACÁN DE OCAMPO,102,URUAPAN,57.0,4.0,0,53.0,23.0,176.0,19.44375355,-102.1056659
16,MICHOACÁN DE OCAMPO,103,VENUSTIANO CARRANZA,6.0,1.0,0,5.0,0.0,5.0,20.14307328,-102.6661944
16,MICHOACÁN DE OCAMPO,104,VILLAMAR,1.0,1.0,0,0.0,0.0,3.0,19.9937887,-102.586399
16,MICHOACÁN DE OCAMPO,105,VISTA HERMOSA,0.0,0.0,0,0.0,0.0,7.0,20.266237699999998,-102.4698228
16,MICHOACÁN DE OCAMPO,106,YURÉCUARO,7.0,0.0,0,7.0,2.0,35.0,20.29927539,-102.2195154
16,MICHOACÁN DE OCAMPO,107,ZACAPU,1.0,0.0,0,1.0,4.0,28.0,19.82416602,-101.82787320000001
16,MICHOACÁN DE OCAMPO,108,ZAMORA,14.0,2.0,0,12.0,18.0,194.0,20.03299374,-102.2640722
16,MICHOACÁN DE OCAMPO,109,ZINÁPARO,3.0,0.0,0,3.0,1.0,6.0,20.18249484,-102.0115488
16,MICHOACÁN DE OCAMPO,110,ZINAPÉCUARO,18.0,0.0,0,18.0,5.0,43.0,19.87073987,-100.7692898
16,MICHOACÁN DE OCAMPO,111,ZIRACUARETIRO,0.0,0.0,0,0.0,0.0,2.0,19.42853937,-101.909049
16,MICHOACÁN DE OCAMPO,112,ZITÁCUARO,34.0,7.0,0,27.0,27.0,80.0,19.43825605,-100.33793809999999
16,MICHOACÁN DE OCAMPO,113,JOSÉ SIXTO VERDUZCO,8.0,2.0,0,6.0,2.0,19.0,20.25693699,-101.5669244
17,MORELOS,1,AMACUZAC,3.0,0.0,0,3.0,1.0,5.0,18.5900098,-99.38668735
17,MORELOS,2,ATLATLAHUCAN,9.0,2.0,0,7.0,1.0,4.0,18.93505103,-98.89450269
17,MORELOS,3,AXOCHIAPAN,4.0,1.0,0,3.0,0.0,14.0,18.5252513,-98.75211529
17,MORELOS,4,AYALA,29.0,4.0,0,25.0,3.0,26.0,18.71727159,-98.97798235
17,MORELOS,5,COATLÁN DEL RÍO,4.0,1.0,0,3.0,2.0,15.0,18.731844100000004,-99.44577414
17,MORELOS,6,CUAUTLA,172.0,31.0,0,141.0,24.0,125.0,18.83114438,-98.95695665
17,MORELOS,7,CUERNAVACA,363.0,77.0,0,286.0,43.0,356.0,18.93890042,-99.26303723
17,MORELOS,8,EMILIANO ZAPATA,30.0,5.0,0,25.0,9.0,56.0,18.81375814,-99.18090503
17,MORELOS,9,HUITZILAC,10.0,3.0,0,7.0,0.0,15.0,19.05760216,-99.23662818
17,MORELOS,10,JANTETELCO,3.0,1.0,0,2.0,0.0,2.0,18.68541996,-98.76471468
17,MORELOS,11,JIUTEPEC,82.0,14.0,0,68.0,12.0,90.0,18.8851968,-99.16645965
17,MORELOS,12,JOJUTLA,72.0,13.0,0,59.0,12.0,47.0,18.58679306,-99.22125446
17,MORELOS,13,JONACATEPEC DE LEANDRO VALLE,2.0,0.0,0,2.0,1.0,4.0,18.66376814,-98.80941833
17,MORELOS,14,MAZATEPEC,3.0,1.0,0,2.0,1.0,5.0,18.68590921,-99.36541022
17,MORELOS,15,MIACATLÁN,14.0,2.0,0,12.0,1.0,13.0,18.80298359,-99.35518489
17,MORELOS,16,OCUITUCO,12.0,2.0,0,10.0,2.0,4.0,18.88158174,-98.78096107
17,MORELOS,17,PUENTE DE IXTLA,67.0,12.0,0,55.0,9.0,48.0,18.57785043,-99.28567172
17,MORELOS,18,TEMIXCO,50.0,19.0,0,31.0,8.0,56.0,18.8425314,-99.27222897
17,MORELOS,19,TEPALCINGO,24.0,6.0,0,18.0,4.0,9.0,18.57479932,-98.89425075
17,MORELOS,20,TEPOZTLÁN,12.0,2.0,0,10.0,2.0,21.0,18.9813163,-99.10518393
17,MORELOS,21,TETECALA,3.0,0.0,0,3.0,1.0,5.0,18.69275461,-99.41238485
17,MORELOS,22,TETELA DEL VOLCÁN,10.0,3.0,0,7.0,1.0,1.0,18.90555212,-98.70819905
17,MORELOS,23,TLALNEPANTLA,1.0,0.0,0,1.0,2.0,4.0,19.03871053,-98.99023984
17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,29.0,5.0,0,24.0,8.0,24.0,18.70498408,-99.10825487
17,MORELOS,25,TLAQUILTENANGO,17.0,4.0,0,13.0,2.0,17.0,18.49916923,-99.0747358
17,MORELOS,26,TLAYACAPAN,8.0,1.0,0,7.0,0.0,6.0,18.95397406,-98.97504861
17,MORELOS,27,TOTOLAPAN,3.0,1.0,0,2.0,0.0,3.0,19.00043882,-98.91803167
17,MORELOS,28,XOCHITEPEC,47.0,11.0,0,36.0,8.0,37.0,18.7619038,-99.23528540000001
17,MORELOS,29,YAUTEPEC,27.0,3.0,0,24.0,6.0,28.0,18.86996205,-99.05092742
17,MORELOS,30,YECAPIXTLA,19.0,4.0,0,15.0,1.0,19.0,18.85252551,-98.85800407
17,MORELOS,31,ZACATEPEC,39.0,10.0,0,29.0,20.0,41.0,18.65470756,-99.2067959
17,MORELOS,32,ZACUALPAN DE AMILPAS,0.0,0.0,0,0.0,1.0,2.0,18.80687286,-98.75380105
17,MORELOS,33,TEMOAC,1.0,0.0,0,1.0,0.0,1.0,18.75923594,-98.79049995
18,NAYARIT,1,ACAPONETA,3.0,2.0,0,1.0,2.0,16.0,22.4649164,-105.2589768
18,NAYARIT,2,AHUACATLÁN,3.0,0.0,0,3.0,0.0,6.0,21.04114119,-104.57633759999999
18,NAYARIT,3,AMATLÁN DE CAÑAS,0.0,0.0,0,0.0,1.0,0.0,20.84854714,-104.4014876
18,NAYARIT,4,COMPOSTELA,10.0,4.0,0,6.0,5.0,27.0,21.13151404,-105.05672129999999
18,NAYARIT,5,HUAJICORI,0.0,0.0,0,0.0,0.0,3.0,22.78868404,-105.24422709999999
18,NAYARIT,6,IXTLÁN DEL RÍO,5.0,0.0,0,5.0,3.0,11.0,21.03349663,-104.30694770000001
18,NAYARIT,7,JALA,15.0,4.0,0,11.0,4.0,3.0,21.18411638,-104.39931899999999
18,NAYARIT,8,XALISCO,12.0,2.0,0,10.0,2.0,42.0,21.390880199999998,-104.96176329999999
18,NAYARIT,9,DEL NAYAR,0.0,0.0,0,0.0,0.0,1.0,22.12979022,-104.6572287
18,NAYARIT,10,ROSAMORADA,5.0,2.0,0,3.0,1.0,28.0,22.1177956,-105.214541
18,NAYARIT,11,RUÍZ,2.0,0.0,0,2.0,0.0,4.0,21.99116638,-104.96252700000001
18,NAYARIT,12,SAN BLAS,2.0,0.0,0,2.0,0.0,9.0,21.56812837,-105.4870982
18,NAYARIT,13,SAN PEDRO LAGUNILLAS,0.0,0.0,0,0.0,0.0,5.0,21.16113123,-104.748799
18,NAYARIT,14,SANTA MARÍA DEL ORO,2.0,0.0,0,2.0,2.0,7.0,21.35658909,-104.59033690000001
18,NAYARIT,15,SANTIAGO IXCUINTLA,25.0,5.0,0,20.0,9.0,71.0,21.85417639,-105.3223483
18,NAYARIT,16,TECUALA,14.0,3.0,0,11.0,2.0,17.0,22.33709908,-105.51947790000001
18,NAYARIT,17,TEPIC,254.0,10.0,0,244.0,66.0,528.0,21.62169819,-104.84048620000002
18,NAYARIT,18,TUXPAN,14.0,3.0,0,11.0,4.0,17.0,21.96159658,-105.37445759999999
18,NAYARIT,19,LA YESCA,2.0,0.0,0,2.0,0.0,2.0,21.54320781,-104.15097759999999
18,NAYARIT,20,BAHÍA DE BANDERAS,36.0,4.0,0,32.0,17.0,101.0,20.8464034,-105.2710631
19,NUEVO LEÓN,1,ABASOLO,0.0,0.0,0,0.0,1.0,0.0,25.94055057,-100.405941
19,NUEVO LEÓN,2,AGUALEGUAS,0.0,0.0,0,0.0,1.0,4.0,26.29876071,-99.70304885
19,NUEVO LEÓN,3,LOS ALDAMAS,1.0,0.0,0,1.0,2.0,1.0,26.09163502,-99.27348763
19,NUEVO LEÓN,4,ALLENDE,8.0,1.0,0,7.0,25.0,82.0,25.30144631,-100.02951350000001
19,NUEVO LEÓN,5,ANÁHUAC,2.0,1.0,0,1.0,2.0,12.0,27.34286162,-100.02552270000001
19,NUEVO LEÓN,6,APODACA,137.0,7.0,0,130.0,97.0,958.0,25.79229787,-100.1873362
19,NUEVO LEÓN,7,ARAMBERRI,0.0,0.0,0,0.0,72.0,8.0,24.22533124,-99.88647419
19,NUEVO LEÓN,8,BUSTAMANTE,0.0,0.0,0,0.0,0.0,1.0,26.571771000000002,-100.5617962
19,NUEVO LEÓN,9,CADEREYTA JIMÉNEZ,13.0,2.0,0,11.0,7.0,63.0,25.52468121,-99.91418096
19,NUEVO LEÓN,10,EL CARMEN,12.0,0.0,0,12.0,21.0,55.0,25.90076034,-100.3568315
19,NUEVO LEÓN,11,CERRALVO,0.0,0.0,0,0.0,4.0,13.0,26.072411,-99.70538289
19,NUEVO LEÓN,12,CIÉNEGA DE FLORES,5.0,0.0,0,5.0,9.0,36.0,25.977472199999998,-100.18543299999999
19,NUEVO LEÓN,13,CHINA,3.0,0.0,0,3.0,2.0,9.0,25.48051656,-98.97255031
19,NUEVO LEÓN,14,DOCTOR ARROYO,1.0,0.0,0,1.0,127.0,10.0,23.86106952,-100.30636190000001
19,NUEVO LEÓN,15,DOCTOR COSS,0.0,0.0,0,0.0,0.0,4.0,25.96413689,-99.03087358
19,NUEVO LEÓN,16,DOCTOR GONZÁLEZ,0.0,0.0,0,0.0,0.0,2.0,25.84930672,-99.80498367
19,NUEVO LEÓN,17,GALEANA,8.0,0.0,0,8.0,229.0,11.0,24.76117716,-100.3924427
19,NUEVO LEÓN,18,GARCÍA,41.0,1.0,0,40.0,42.0,258.0,25.80908448,-100.65976020000001
19,NUEVO LEÓN,19,SAN PEDRO GARZA GARCÍA,73.0,2.0,0,71.0,71.0,349.0,25.64460509,-100.37476090000001
19,NUEVO LEÓN,20,GENERAL BRAVO,1.0,0.0,0,1.0,0.0,4.0,25.80344452,-98.84836008
19,NUEVO LEÓN,21,GENERAL ESCOBEDO,90.0,4.0,0,86.0,65.0,573.0,25.82197962,-100.3555757
19,NUEVO LEÓN,22,GENERAL TERÁN,1.0,0.0,0,1.0,7.0,59.0,25.27600002,-99.41307254
19,NUEVO LEÓN,23,GENERAL TREVIÑO,0.0,0.0,0,0.0,1.0,0.0,26.21268818,-99.44595964
19,NUEVO LEÓN,24,GENERAL ZARAGOZA,0.0,0.0,0,0.0,7.0,4.0,23.90108373,-99.74016868
19,NUEVO LEÓN,25,GENERAL ZUAZUA,2.0,0.0,0,2.0,5.0,38.0,25.91141269,-100.134812
19,NUEVO LEÓN,26,GUADALUPE,218.0,7.0,0,211.0,218.0,1284.0,25.67265899,-100.2057755
19,NUEVO LEÓN,27,LOS HERRERAS,0.0,0.0,0,0.0,0.0,3.0,25.91612974,-99.41424412
19,NUEVO LEÓN,28,HIGUERAS,1.0,0.0,0,1.0,0.0,1.0,26.03322207,-99.99751151
19,NUEVO LEÓN,29,HUALAHUISES,0.0,0.0,0,0.0,1.0,3.0,24.88379955,-99.67809585
19,NUEVO LEÓN,30,ITURBIDE,0.0,0.0,0,0.0,9.0,0.0,24.63862478,-99.848774
19,NUEVO LEÓN,31,JUÁREZ,68.0,7.0,0,61.0,49.0,455.0,25.61411949,-100.1214694
19,NUEVO LEÓN,32,LAMPAZOS DE NARANJO,0.0,0.0,0,0.0,0.0,3.0,27.05124801,-100.4183058
19,NUEVO LEÓN,33,LINARES,7.0,0.0,0,7.0,23.0,100.0,24.8519597,-99.52912373
19,NUEVO LEÓN,34,MARÍN,3.0,0.0,0,3.0,10.0,4.0,25.87458178,-99.96459729
19,NUEVO LEÓN,35,MELCHOR OCAMPO,0.0,0.0,0,0.0,0.0,6.0,26.04892577,-99.49348422
19,NUEVO LEÓN,36,MIER Y NORIEGA,0.0,0.0,0,0.0,83.0,13.0,23.41799071,-100.1603929
19,NUEVO LEÓN,37,MINA,0.0,0.0,0,0.0,0.0,6.0,26.28603886,-100.7863486
19,NUEVO LEÓN,38,MONTEMORELOS,11.0,1.0,0,10.0,55.0,109.0,25.12643416,-99.80843827
19,NUEVO LEÓN,39,MONTERREY,259.0,18.0,0,241.0,459.0,2419.0,25.64487555,-100.3110352
19,NUEVO LEÓN,40,PARÁS,0.0,0.0,0,0.0,0.0,2.0,26.58326385,-99.60158721
19,NUEVO LEÓN,41,PESQUERÍA,16.0,4.0,0,12.0,8.0,98.0,25.73678609,-99.97715345
19,NUEVO LEÓN,42,LOS RAMONES,0.0,0.0,0,0.0,0.0,2.0,25.65349354,-99.58765819
19,NUEVO LEÓN,43,RAYONES,0.0,0.0,0,0.0,0.0,1.0,25.06593293,-100.127788
19,NUEVO LEÓN,44,SABINAS HIDALGO,2.0,0.0,0,2.0,9.0,43.0,26.57547358,-100.149383
19,NUEVO LEÓN,45,SALINAS VICTORIA,8.0,0.0,0,8.0,9.0,43.0,26.16121665,-100.2703807
19,NUEVO LEÓN,46,SAN NICOLÁS DE LOS GARZA,71.0,5.0,0,66.0,100.0,814.0,25.73605974,-100.27069300000001
19,NUEVO LEÓN,47,HIDALGO,0.0,0.0,0,0.0,0.0,6.0,25.99944224,-100.4531924
19,NUEVO LEÓN,48,SANTA CATARINA,51.0,1.0,0,50.0,107.0,451.0,25.57468764,-100.4839012
19,NUEVO LEÓN,49,SANTIAGO,7.0,1.0,0,6.0,60.0,74.0,25.38494171,-100.2373254
19,NUEVO LEÓN,50,VALLECILLO,0.0,0.0,0,0.0,0.0,1.0,26.64837553,-99.88477251
19,NUEVO LEÓN,51,VILLALDAMA,0.0,0.0,0,0.0,1.0,3.0,26.46983505,-100.3480943
20,OAXACA,2,ACATLÁN DE PÉREZ FIGUEROA,0.0,0.0,0,0.0,1.0,7.0,18.45219395,-96.5395697
20,OAXACA,3,ASUNCIÓN CACALOTEPEC,1.0,0.0,0,1.0,0.0,0.0,17.03383461,-95.92691142
20,OAXACA,5,ASUNCIÓN IXTALTEPEC,3.0,0.0,0,3.0,0.0,1.0,16.66206103,-94.95642239
20,OAXACA,6,ASUNCIÓN NOCHIXTLÁN,6.0,0.0,0,6.0,0.0,8.0,17.44808945,-97.16778047
20,OAXACA,7,ASUNCIÓN OCOTLÁN,0.0,0.0,0,0.0,0.0,1.0,16.76289033,-96.72575723
20,OAXACA,9,AYOTZINTEPEC,0.0,0.0,0,0.0,0.0,1.0,17.714655800000003,-96.16679353
20,OAXACA,10,EL BARRIO DE LA SOLEDAD,4.0,1.0,0,3.0,0.0,2.0,16.78829439,-95.04302452
20,OAXACA,11,CALIHUALÁ,0.0,0.0,0,0.0,0.0,1.0,17.54573931,-98.25385603
20,OAXACA,12,CANDELARIA LOXICHA,0.0,0.0,0,0.0,0.0,1.0,15.89778628,-96.52776647
20,OAXACA,13,CIÉNEGA DE ZIMATLÁN,1.0,0.0,0,1.0,0.0,0.0,16.89378474,-96.76637072
20,OAXACA,14,CIUDAD IXTEPEC,0.0,0.0,0,0.0,2.0,3.0,16.62340963,-95.08933409999999
20,OAXACA,20,CONSTANCIA DEL ROSARIO,0.0,0.0,0,0.0,0.0,1.0,17.06146683,-98.01049908
20,OAXACA,21,COSOLAPA,0.0,0.0,0,0.0,0.0,4.0,18.5798859,-96.66187649
20,OAXACA,23,CUILÁPAM DE GUERRERO,7.0,0.0,0,7.0,3.0,13.0,17.00696503,-96.80142887
20,OAXACA,24,CUYAMECALCO VILLA DE ZARAGOZA,0.0,0.0,0,0.0,0.0,1.0,17.96613393,-96.85730872
20,OAXACA,25,CHAHUITES,1.0,0.0,0,1.0,0.0,0.0,16.273897899999998,-94.20464479
20,OAXACA,26,CHALCATONGO DE HIDALGO,4.0,1.0,0,3.0,1.0,19.0,16.98684134,-97.56232924
20,OAXACA,29,ELOXOCHITLÁN DE FLORES MAGÓN,0.0,0.0,0,0.0,0.0,1.0,18.19465034,-96.86927309
20,OAXACA,31,TAMAZULÁPAM DEL ESPÍRITU SANTO,5.0,0.0,0,5.0,1.0,6.0,17.03727185,-96.02215909
20,OAXACA,33,GUADALUPE ETLA,1.0,0.0,0,1.0,2.0,1.0,17.17716511,-96.80207891
20,OAXACA,36,GUEVEA DE HUMBOLDT,0.0,0.0,0,0.0,1.0,0.0,16.83878981,-95.38938836
20,OAXACA,37,MESONES HIDALGO,1.0,0.0,0,1.0,0.0,1.0,16.9223381,-98.00992645
20,OAXACA,39,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,25.0,6.0,0,19.0,18.0,77.0,17.85519585,-97.79984766
20,OAXACA,41,HUAUTLA DE JIMÉNEZ,4.0,0.0,0,4.0,0.0,4.0,18.144563100000003,-96.79992291
20,OAXACA,42,IXTLÁN DE JUÁREZ,1.0,0.0,0,1.0,0.0,2.0,17.49471719,-96.33930985
20,OAXACA,43,JUCHITÁN DE ZARAGOZA,11.0,6.0,0,5.0,5.0,15.0,16.38169337,-94.93107903
20,OAXACA,44,LOMA BONITA,4.0,0.0,0,4.0,3.0,5.0,18.00089902,-95.89105009
20,OAXACA,45,MAGDALENA APASCO,8.0,0.0,0,8.0,2.0,11.0,17.24715536,-96.81523569
20,OAXACA,51,MAGDALENA TEITIPAC,0.0,0.0,0,0.0,0.0,1.0,16.89017095,-96.55749053
20,OAXACA,52,MAGDALENA TEQUISISTLÁN,0.0,0.0,0,0.0,1.0,0.0,16.34787948,-95.65530814
20,OAXACA,55,MARISCALA DE JUÁREZ,0.0,0.0,0,0.0,0.0,1.0,17.82755013,-98.1236609
20,OAXACA,57,MATÍAS ROMERO AVENDAÑO,3.0,0.0,0,3.0,4.0,6.0,17.15577058,-94.99102753
20,OAXACA,59,MIAHUATLÁN DE PORFIRIO DÍAZ,6.0,0.0,0,6.0,2.0,0.0,16.34842338,-96.6460679
20,OAXACA,60,MIXISTLÁN DE LA REFORMA,0.0,0.0,0,0.0,0.0,1.0,17.16539334,-96.10405004
20,OAXACA,63,NAZARENO ETLA,4.0,1.0,0,3.0,5.0,1.0,17.18117967,-96.8293515
20,OAXACA,64,NEJAPA DE MADERO,0.0,0.0,0,0.0,1.0,4.0,16.66876965,-95.79408533
20,OAXACA,67,OAXACA DE JUÁREZ,251.0,15.0,0,236.0,138.0,263.0,17.10211382,-96.72411867
20,OAXACA,68,OCOTLÁN DE MORELOS,2.0,1.0,0,1.0,1.0,4.0,16.76180587,-96.7033922
20,OAXACA,70,PINOTEPA DE DON LUIS,1.0,0.0,0,1.0,0.0,1.0,16.40368402,-97.9660698
20,OAXACA,72,SAN JOSÉ DEL PROGRESO,1.0,0.0,0,1.0,0.0,0.0,16.67208737,-96.66507011
